"estado","cidade","lat","lon"
CE,Triângulo (Chorozinho),-4.0170473,-38.5736433
CE,Trussu (Acopiara),19.6613131,-13.8462115
CE,Tróia (Pedra Branca),-5.50061805,-39.8254048
CE,Tucunduba (Caucaia),-3.7453434000000003,-38.78755465
CE,Tucuns (Crateús),-4.4652957,-39.6125224
CE,Tururu,-3.59878465,-39.43592005
CE,Tuína (Massapê),-3.5099484,-40.426757949999995
CE,Ubajara,-3.8689976249999996,-41.005833475
CE,Ubaúna (Coreaú),-3.5831621,-40.707132099999995
CE,Ubiraçu (Canindé),-3.5768619499999996,-39.913933150000005
CE,Uiraponga (Morada Nova),-5.190249,-38.365504
CE,Umari,-6.63284205,-38.7080656
CE,Umarituba (São Gonçalo do Amarante),-3.6072866,-38.9683884
CE,Umarizeiras (Maranguape),-3.9130464,-38.64663735
CE,Umburanas (Mauriti),-7.3855795,-38.77344215
CE,Umirim,-3.6942217999999998,-39.10444316666667
CE,União (Madalena),-4.813540550000001,-39.50441275
CE,Uruburetama,-3.6238322,-39.50420685
CE,Uruoca,-3.3107316000000004,-40.61741495
CE,Uruquê (Quixeramobim),-4.54343505,-38.867443800000004
CE,Varjota,-4.1941335,-40.476531800000004
CE,Vazantes (Aracoiaba),-4.4584285,-38.69100145
CE,Vazente do Curú (Canindé),-4.3580865,-39.3137855
CE,Velame (Deputado Irapuan Pinheiro),-5.88664235,-39.24174895
CE,Ventura (Alcântaras),-3.5383943,-40.52197285
CE,Vertentes do Lagedo (Maranguape),-3.8829508,-38.677555
CE,Video (Catunda),-3.7227806,-40.35760005
CE,Vila Soares (Apuiarés),-3.83829975,-38.943980100000005
CE,Vista Alegre (Croatá),-3.99653625,-40.99639405
CE,Viçosa (Fortim),-4.459436950000001,-37.796812599999996
CE,Viçosa (Ibicuitinga),-4.3612328,-38.6429335
CE,Viçosa do Ceará,-3.72266294,-40.70027648
CE,Várzea (Cedro),-10.401399,-45.5190076
CE,Várzea Alegre,-6.79167865,-39.2966202
CE,Várzea da Onça (Quixadá),-4.35956545,-38.743798850000005
CE,Várzea da Volta (Moraújo),-3.4743400500000003,-40.654602600000004
CE,Várzea do Gilo (Ipu),-4.74983395,-40.686263249999996
CE,Várzea dos Espinhos (Guaraciaba do Norte),-4.8285414499999995,-40.0341984
CE,Água Fria (Quixeré),-5.0575961,-38.000971
CE,Água Verde (Guaiúba),-4.09882495,-38.6566844
CE,Águas Belas (Boa Viagem),-14.34273365,-43.1625045
DF,Brasilia,-15.802924449999999,-47.9140915
DF,Brasília,-15.831430200082089,-47.96714160318156
DF,Taguatinga,-13.816542933333332,-47.795171583333335
ES,Acioli (João Neiva),-19.68483785,-40.4585152
ES,Afonso Cláudio,-20.1545588,-40.960697440000004
ES,Aghá (Piúma),-20.8419981,-40.7357594
ES,Airituba (São José do Calçado),-21.001985,-41.6610356
ES,Alegre,-20.73856815555556,-41.4222548
ES,Alfredo Chaves,-20.636721233333333,-40.750385200000004
ES,Alto Caldeirão (Santa Teresa),-19.56012535,-40.45359575
ES,Alto Calçado (São José do Calçado),-20.97410455,-41.640913999999995
ES,Alto Castelinho (Vargem Alta),-20.598684300000002,-41.000408699999994
ES,Alto Mutum Preto (Baixo Guandu),-19.598828400000002,-41.07007775
ES,Alto Rio Novo,-19.0406268,-40.99948565
ES,Alto Santa Maria (Santa Teresa),-19.9163337,-40.6807192
ES,Anchieta,-21.430349129411766,-42.66537070588235
ES,Anutiba (Alegre),-20.817485150000003,-41.5533015
ES,Apiacá,-21.10978285,-41.577633275
ES,Aracruz,-19.607068863304104,-40.366043804824606
ES,Aracui (Castelo),-20.6252205,-41.206136799999996
ES,Aracê (Domingos Martins),-20.3442339,-40.743403275
ES,Araguaia (Marechal Floriano),-20.4669779,-40.77452555
ES,Araraí (Alegre),-20.677827450000002,-41.54428165
ES,Araçatiba (Viana),-20.3646691,-40.4274631
ES,Atílio Vivácqua,-20.916556149999998,-41.1948764
ES,Baixo Guandu,-19.55430455,-40.99172065
ES,Barra Seca (Jaguaré),-18.9055712,-40.0759186
ES,Barra de São Francisco,-19.05373788125,-41.323287725
ES,Baunilha (Colatina),-19.547796499999997,-40.56980005
ES,Bebedouro (Linhares),-19.43217915,-40.08877775
ES,Boa Esperança,-21.23293332857143,-44.85125087857143
ES,Boapaba (Colatina),-19.35484305,-40.47199025
ES,Bom Jesus do Norte,-21.124650950000003,-41.675501
ES,Bonsucesso (Apiacá),-21.0674729,-41.56243445
ES,Braço do Rio (Conceição da Barra),-18.50938535,-39.83252615
ES,Brejetuba,-20.16508112,-41.09494060000001
ES,Burarama (Cachoeiro de Itapemirim),-20.845528700000003,-41.11715165
ES,Cachoeirinha de Itaúna (Barra de São Francisco),-18.694373,-40.8374011
ES,Cachoeiro de Itapemirim,-20.355947886806515,-41.26097062564107
ES,Café (Alegre),-20.816526250000003,-41.552000250000006
ES,Cariacica,-20.105714209139872,-40.343000260597954
ES,Castelo,-21.448952183333333,-43.3042515
ES,Celina (Alegre),-20.76744385,-41.60372515
ES,Colatina,-19.025163727086223,-40.828440895280494
ES,Conceição da Barra,-18.76742692857143,-39.83841545714286
ES,Conceição do Castelo,-20.36143375,-41.2440733
ES,Conceição do Muqui (Mimoso do Sul),-21.062771599999998,-41.3624449
ES,Conduru (Cachoeiro de Itapemirim),-13.19321735,-38.4658024
ES,Cotaxé (Ecoporanga),-18.3709127,-40.8328525
ES,Coutinho (Cachoeiro de Itapemirim),-20.8377446,-41.13545035
ES,Cristal do Norte (Pedro Canário),-18.1940888,-40.03296665
ES,Crubixá (Alfredo Chaves),-20.63548975,-40.75020035
ES,Câmara (Muqui),-20.9513517,-41.3463871
ES,Córrego Moacyr Ávidos (Governador Lindenberg),-19.193467,-40.4923608
ES,Córrego dos Monos (Cachoeiro de Itapemirim),-20.8472681,-41.11834075
ES,Desengano (Linhares),-19.558575408433732,-41.420020943373494
ES,Divino Espírito Santo (São José do Calçado),-21.001985,-41.6610356
ES,Divino de São Lourenço,-18.49264736666667,-45.0978337
ES,Djalma Coutinho (Santa Leopoldina),-20.1004038,-40.5273817
ES,Domingos Martins,-20.454238233333335,-40.967511175
ES,Dona América (Mimoso do Sul),-21.111848000000002,-41.38632045
ES,Dores do Rio Preto,-20.087377933333332,-41.29867480000001
ES,Duas Barras (Iconha),-20.7654515,-40.9016947
ES,Ecoporanga,-18.321624133333337,-40.83107387777778
ES,Estrela do Norte (Castelo),-20.60388375,-41.203985700000004
ES,Farias (Linhares),-19.3317312,-40.0871242
ES,Fartura (São Gabriel da Palha),-19.016745,-40.5381903
ES,Fazenda Guandu (Afonso Cláudio),-20.14606755,-41.1150156
ES,Fundão,-19.9578168,-40.408304666666666
ES,Garrafão (Santa Maria de Jetibá),-20.0934536,-40.8374011
ES,Gironda (Cachoeiro de Itapemirim),-20.8476625,-41.11625945
ES,Governador Lacerda de Aguiar (Água Doce do Norte),-18.639002650000002,-40.935452600000005
ES,Governador Lindenberg,-19.225490475,-40.516628425
ES,Graça Aranha (Colatina),-19.4215622,-40.615828449999995
ES,Gruta (Cachoeiro de Itapemirim),-20.848290249999998,-41.116538750000004
ES,Guarapari,-20.25357365744347,-40.69810178526888
ES,Guararema (Nova Venécia),-18.7100147,-40.3995523
ES,Guaçuí,-20.77060475,-41.67347445
ES,Ibatiba,-20.23476675,-41.507475
ES,Ibicaba (Afonso Cláudio),-20.04527245,-41.18268705
ES,Ibiraçu,-19.969614766666666,-40.340726499999995
ES,Ibitirama,-20.512622975000003,-41.686014575
ES,Ibitiruí (Alfredo Chaves),-20.37630605,-40.79256065
ES,Ibituba (Baixo Guandu),-19.59920235,-41.0166502
ES,Iconha,-20.701710350000003,-40.692151125
ES,Imburana (Ecoporanga),-18.370887,-40.8329336
ES,Iriritiba (Anchieta),-20.8006985,-40.6445003
ES,Irundi (Fundão),-19.9375242,-40.4081412
ES,Irupi,-15.958802999999998,-39.392062933333335
ES,Isabel (Domingos Martins),-20.371483050000002,-40.64054605
ES,Itabaiana (Mucurici),-18.0027044,-40.5127142
ES,Itaguaçu,-19.75441107142857,-40.841706671428575
ES,Itaicí (Muniz Freire),-20.4974325,-41.4642317
ES,Itaimbé (Itaguaçu),-19.732979,-40.84854685
ES,Itaipava (Itapemirim),-20.8999339,-40.7817933
ES,Itamira (Ponto Belo),-18.123718,-40.5420832
ES,Itapecoá (Itapemirim),-20.8999339,-40.7817933
ES,Itapemirim,-20.508981350000003,-40.699202549999995
ES,Itaperuna (Barra de São Francisco),-18.694373,-40.8374011
ES,Itapina (Colatina),-19.35484305,-40.47199025
ES,Itarana,-19.8717982,-40.8759489
ES,Itaçu (Itaguaçu),-19.7524435,-40.8223121
ES,Itaóca (Cachoeiro de Itapemirim),-20.7398642,-41.162600850000004
ES,Itaúnas (Conceição da Barra),-18.5887732,-39.736577
ES,Iuna,-20.353624,-41.5338333
ES,Iúna,-20.348972333333332,-41.534886900000004
ES,Jabaquara (Anchieta),-20.74330425,-40.66109665
ES,Jaciguá (Vargem Alta),-20.7589487,-41.0817596
ES,Jaguaré,-19.390221775,-40.3471112
ES,Jerônimo Monteiro,-20.80091785,-41.38784455
ES,Joatuba (Laranja da Terra),-19.89987815,-41.059896699999996
ES,Joaçuba (Ecoporanga),-18.370887,-40.8329336
ES,José Carlos (Apiacá),-21.15063775,-41.5936574
ES,João Neiva,-19.760079675,-40.391714525000005
ES,Jurama (Vila Valério),-18.99667755,-40.388272
ES,Lajinha (Pancas),-19.19211265,-40.80830765
ES,Laranja da Terra,-21.645280349999997,-43.40338526666667
ES,Limoeiro (Castelo),-20.6037524,-41.2035324
ES,Linhares,-19.289030705761324,-40.349320032407384
ES,Mangaraí (Santa Leopoldina),-20.1004038,-40.5273817
ES,Mantenópolis,-18.916762283333334,-40.99476938333333
ES,Marataízes,-20.19535586,-40.56597398
ES,Marechal Floriano,-20.447814866666665,-40.740866000000004
ES,Marilândia,-19.2753549,-40.599951866666665
ES,Matilde (Alfredo Chaves),-20.63548975,-40.75020035
ES,Melgaço (Domingos Martins),-20.37148535,-40.640562450000004
ES,Menino Jesus (Muniz Freire),-21.2189696,-41.631077833333336
ES,Mimoso do Sul,-21.0982513,-41.45595495
ES,Montanha,-18.43314195,-40.2441496
ES,Monte Carmelo do Rio Novo (Alto Rio Novo),-19.0417124,-40.9981865
ES,Monte Pio (Castelo),-20.6037524,-41.2035324
ES,Monte Sinai (Barra de São Francisco),-18.694373,-40.8374011
ES,Morello (Governador Lindenberg),-19.222716149999997,-40.47740745
ES,Morro Grande (Cachoeiro de Itapemirim),-20.7921116,-41.05814755
ES,Mucurici,-18.046853539999997,-40.52437132
ES,Mundo Novo (Dores do Rio Preto),-20.5786251,-41.79896045
ES,Muniz Freire,-20.46506935,-41.41417495
ES,Muqui,-20.9333884,-41.32064363333333
ES,Nossa Senhora das Graças (Iúna),-20.3708416,-41.54637495
ES,Nossa Senhora de Fátima (Jaguaré),-18.9055712,-40.0759186
ES,Nova Venécia,-18.958620226666667,-40.523853960000004
ES,Novo Brasil (Governador Lindenberg),-19.2078645,-40.5433209
ES,Novo Horizonte (Ecoporanga),-18.3709127,-40.8328525
ES,Pacotuba (Cachoeiro de Itapemirim),-20.84712905,-41.12621555
ES,Paineiras (Itapemirim),-20.94353065,-40.8854769
ES,Palmeira (Itaguaçu),-19.74775645,-40.84809215
ES,Palmerino (Alto Rio Novo),-19.063067349999997,-41.007584
ES,Pancas,-19.145252025,-40.83571245
ES,Paraju (Domingos Martins),-20.0380578,-40.647415349999996
ES,Paulista (Barra de São Francisco),-18.694373,-40.8374011
ES,Pedro Canário,-15.276045624999998,-38.7993546
ES,Pendanga (Ibiraçu),-19.8331326,-40.3688173
ES,Pequiá (Iúna),-20.314346049999997,-41.65313125
ES,Piaçu (Muniz Freire),-20.576594566666667,-44.398726133333334
ES,Pinheiros,-18.40276135,-40.201299500000005
ES,Piracema (Afonso Cláudio),-20.04527245,-41.18268705
ES,Piúma,-20.848145628571427,-40.73914455714286
ES,Pontal do Ipiranga (Linhares),-13.263818350000001,-37.58268215
ES,Ponte de Itabapoana (Mimoso do Sul),-17.64913715,-46.6436013
ES,Ponto Belo,-18.167466700000002,-40.53374256666667
ES,Pontões (Afonso Cláudio),-17.156666700000002,-46.5258645
ES,Porangá (Barra de São Francisco),-18.694373,-40.8374011
ES,Povoação (Linhares),-19.48628215,-39.9287734
ES,Praia Grande (Fundão),-19.9375242,-40.4081412
ES,Presidente Kennedy,-16.7313087,-43.43695328333333
ES,Princesa (Rio Novo do Sul),-20.844693200000002,-40.9385999
ES,Prosperidade (Vargem Alta),-20.7026525,-41.00659965
ES,Quilômetro 14 do Mutum (Baixo Guandu),-19.45378535,-40.9608729
ES,Regência (Linhares),-19.225788590196075,-41.22365845686276
ES,Ribeirão do Cristo (Alfredo Chaves),-20.63548975,-40.75020035
ES,Rio Bananal,-19.956258666666667,-42.94312776666667
ES,Rio Muqui (Itapemirim),-20.628472000000002,-40.5807276
ES,Rio Novo do Sul,-20.8166917,-40.944894999999995
ES,Rio Preto (Nova Venécia),-18.7100147,-40.3995523
ES,Rio Quartel (Linhares),-19.561612433333334,-40.17833233333334
ES,Rive (Alegre),-20.7668034,-41.532193250000006
ES,Sagrada Família (Alfredo Chaves),-20.63548975,-40.75020035
ES,Santa Angélica (Alegre),-17.498900900000002,-46.72884975
ES,Santa Cruz de Irupi (Irupi),-20.232394499999998,-41.236826
ES,Santa Júlia (São Roque do Canaã),-19.73829095,-40.659357
ES,Santa Leopoldina,-20.02732993333333,-40.55901873333333
ES,Santa Luzia de Mantenópolis (Mantenópolis),-21.19971675,-43.6526846
ES,Santa Luzia do Azul (Água Doce do Norte),-18.4714361,-41.05758645
ES,Santa Luzia do Norte (Ecoporanga),-18.370887,-40.8329336
ES,Santa Maria de Jetiba,-20.042878950000002,-40.6608174
ES,Santa Maria de Jetibá,-19.46483239230769,-40.57412183076924
ES,Santa Maria de Marechal (Marechal Floriano),-20.42882165,-40.81978265
ES,Santa Marta (Ibitirama),-20.4871075,-41.71875575
ES,Santa Teresa,-19.924103775,-40.6420344
ES,Santa Terezinha (Ecoporanga),-18.42115545,-40.83249335
ES,Santo Agostinho (Água Doce do Norte),-19.68697105,-41.056437450000004
ES,Santo Antônio (Barra de São Francisco),-18.694373,-40.8374011
ES,Santo Antônio do Canaã (Santa Teresa),-19.880248350000002,-40.6269396
ES,Santo Antônio do Muqui (Mimoso do Sul),-21.127300599999998,-41.48300195
ES,Santo Antônio do Pousalegre (Boa Esperança),-18.5176325,-40.3143594
ES,Santo Antônio do Quinze (Nova Venécia),-18.77228135,-40.55724585
ES,Santíssima Trindade (Iúna),-20.353624,-41.5338333
ES,Sao Mateus,-18.71821406,-39.85279188
ES,Sapucaia (Marilândia),-19.7087053,-40.35260355
ES,Serra,-19.986376135882935,-40.37174725340896
ES,Serra Pelada (Afonso Cláudio),-19.30971145,-41.944136900000004
ES,Sobreiro (Laranja da Terra),-19.8998857,-41.062527149999994
ES,Sooretama,-19.146349675,-40.131651675
ES,São Domingos do Norte,-19.130647033333332,-40.607544499999996
ES,São Francisco (São Domingos do Norte),-18.9022273,-40.6538645
ES,São Francisco Xavier do Guandu (Afonso Cláudio),-20.043359950000003,-41.079171099999996
ES,São Gabriel da Palha,-18.98250733333333,-40.51820065
ES,São Geraldo (Mantenópolis),-18.8485565,-41.1681181
ES,São Jacinto (São Roque do Canaã),-19.7386656,-40.6596508
ES,São Jorge da Barra Seca (Vila Valério),-18.9954097,-40.33179855
ES,São Jorge do Oliveira (Brejetuba),-20.149507,-41.2922431
ES,São Jorge do Tiradentes (Rio Bananal),-19.1812174,-40.31641875
ES,São José das Torres (Mimoso do Sul),-21.08442905,-41.316654799999995
ES,São José de Fruteiras (Vargem Alta),-24.579194100000002,-46.4257642
ES,São José de Mantenópolis (Mantenópolis),-18.8618667,-41.1215864
ES,São José do Calçado,-20.99157013333333,-41.667345700000006
ES,São José do Sobradinho (Boa Esperança),-18.46389465,-40.35885005
ES,São João de Petrópolis (Santa Teresa),-19.856944266666666,-40.6509031
ES,São João de Viçosa (Venda Nova do Imigrante),-20.3317609,-41.1550107
ES,São João do Norte (Alegre),-20.7627978,-41.5324195
ES,São João do Príncipe (Iúna),-20.353624,-41.5338333
ES,São João do Sobrado (Pinheiros),-18.35740015,-40.295649
ES,São Mateus,-18.76810040694863,-40.37934227009062
ES,São Pedro (Muniz Freire),-20.4656769,-41.4160225
ES,São Pedro de Itabapoana (Mimoso do Sul),-21.069201999999997,-41.428907949999996
ES,São Pedro de Rates (Guaçuí),-20.77072685,-41.6735197
ES,São Rafael (Linhares),-17.550364537209305,-43.84484683255814
ES,São Raimundo da Pedra Menina (Dores do Rio Preto),-20.545635400000002,-41.78872525
ES,São Roque do Canaã,-19.756833866666668,-40.65083696666667
ES,São Tiago (Guaçuí),-20.7697279,-41.6722965
ES,São Vicente (Cachoeiro de Itapemirim),-20.84848565,-41.11727965
ES,Timbuí (Fundão),-19.96972935,-40.41028285
ES,Todos os Santos (Guarapari),-20.65094135,-40.4904064
ES,Urânia (Alfredo Chaves),-20.63548975,-40.75020035
ES,Vargem Alta,-20.483096837500003,-40.922885
ES,Vargem Grande do Soturno (Cachoeiro de Itapemirim),-20.8645482,-41.109396000000004
ES,Venda Nova do Imigrante,-20.34148335,-41.13362391666667
ES,Viana,-19.966946249526092,-40.56049459798577
ES,Vieira Machado (Muniz Freire),-19.8245499,-40.86244255
ES,Vila Nelita (Água Doce do Norte),-18.4714361,-41.05758645
ES,Vila Nova de Bananal (Baixo Guandu),-19.598828400000002,-41.07007775
ES,Vila Pavão,-19.126828666666665,-40.489395900000005
ES,Vila Valério,-18.995359933333333,-40.35024523333333
ES,Vila Velha,-20.04405945565761,-40.39194707132704
ES,Vila Verde (Pancas),-19.098930850000002,-40.86545405
ES,Vinhático (Montanha),-18.1259253,-40.3668658
ES,Vinte e Cinco de Julho (Santa Teresa),-20.1220001,-40.48340295
ES,Vitoria,-20.351552728571427,-40.50493661428571
ES,Vitória,-20.01911894460503,-40.549662849229264
ES,Água Doce do Norte,-18.51181534,-41.009948040000005
ES,Águia Branca,-19.4423213,-40.59561696666666
ES,Ângelo Frechiani (Colatina),-19.5262632,-40.6351179
GO,Abadia de Goiás,-16.760227900000004,-49.438056800000005
GO,Abadiânia,-16.196694866666665,-48.696985866666665
GO,Acreúna,-17.41022985,-50.344131000000004
GO,Adelândia,-16.41586455,-50.16847
GO,Alexânia,-16.083653466666664,-48.506591433333334
GO,Aloândia,-17.7169084,-49.4742045
GO,Alto Alvorada (Orizona),-17.03282555,-48.302996199999995
GO,Alto Horizonte,-14.1901775,-49.381923
GO,Alto Paraíso de Goiás,-14.1724756,-47.600438600000004
GO,Alvorada do Norte,-15.45325585,-47.78595945
GO,Amaralina,-14.828053633333333,-49.3474617
GO,Americano do Brasil,-16.465192700000003,-49.6344682
GO,Amorinópolis,-16.628839749999997,-51.08560895
GO,Anhangüera,-18.3227013,-48.21959065
GO,Anicuns,-16.461890933333333,-49.96185946666666
GO,Anápolis,-16.265130369814283,-48.92571782242107
GO,Aparecida (Sanclerlândia),-16.1974896,-50.3128206
GO,Aparecida de Goiás (Itapaci),-14.9210683,-49.609512
GO,Aparecida de Goiânia,-16.669193584367502,-49.25913064321806
GO,Aparecida do Rio Claro (Montes Claros de Goiás),-15.9570609,-51.5991643
GO,Aparecida do Rio Doce,-18.2973919,-51.1462498
GO,Aporé,-18.878329100000002,-51.99429965
GO,Aragarças,-15.89581325,-52.25231445
GO,Aragoiânia,-16.910519999999998,-49.44934615
GO,Araguapaz,-15.0956632,-50.62950205
GO,Arantina (Acreúna),-16.7729436,-49.1365946
GO,Araçu,-16.361686650000003,-49.69022245
GO,Arenópolis,-16.383253949999997,-51.5589461
GO,Aruanã,-16.3588266,-51.00311105
GO,Aurilândia,-16.68913435,-49.92624015
GO,Auriverde (Crixás),-14.5418293,-49.9687619
GO,Avelinópolis,-16.4863127,-49.756481449999995
GO,Bacilândia (Fazenda Nova),-16.2682967,-50.7447618
GO,Baliza,-16.32988805,-50.6970574
GO,Bandeirantes (Nova Crixás),-14.096729,-50.3369749
GO,Barbosilândia (Posse),-14.08965815,-46.3690247
GO,Bela Vista de Goiás,-16.884418775,-49.024316299999995
GO,Bezerra (Formosa),-16.475740233333333,-47.8820534
GO,Bom Jardim de Goiás,-16.2121597,-52.1400001
GO,Bonfinópolis,-16.64471035,-49.10916985
GO,Bonópolis,-14.544990233333332,-49.54490036666667
GO,Brazabrantes,-16.4104089,-49.392149599999996
GO,Britânia,-15.22886795,-51.191074
GO,Buenolândia (Goiás),-15.8270369,-49.8362237
GO,Buriti Alegre,-18.26826095,-49.10833185
GO,Buriti de Goiás,-16.710920633333334,-50.60336746666667
GO,Buritinópolis,-15.6106997,-47.777652950000004
GO,Cabeceiras,-15.8039499,-46.9274969
GO,Cachoeira Alta,-18.683069850000003,-50.95541185
GO,Cachoeira de Goiás,-16.704168199999998,-50.6819012
GO,Caiapônia,-17.3707174,-51.366752250000005
GO,Caiçara (Faina),-16.011017,-49.715267749999995
GO,Calcilândia (Goiás),-15.8270369,-49.8362237
GO,Caldas Novas,-17.7332781,-48.61631645
GO,Caldazinha,-16.723420949999998,-48.971347550000004
GO,Calixto (Anápolis),-16.3285085,-48.95342
GO,Campestre de Goiás,-16.78194425,-49.70256905
GO,Campinaçu,-13.803626099999999,-48.6032363
GO,Campinorte,-14.20320685,-49.11885615
GO,Campo Alegre de Goiás,-17.58939815,-47.8112134
GO,Campo Limpo (Itumbiara),-18.4060488,-49.2099501
GO,Campo Limpo de Goiás,-16.2899853,-49.0930304
GO,Campo Lindo (Cristalina),-16.765949499999998,-47.610851350000004
GO,Campolândia (Ivolândia),-16.6073627,-50.7921268
GO,Campos Belos,-13.025162949999999,-46.7408566
GO,Campos Verdes,-16.02244035,-50.295994199999996
GO,Cana Brava (Minaçu),-14.94702195,-47.5521945
GO,Canadá (Jussara),-15.8663189,-50.8672617
GO,Capelinha (Anicuns),-16.4613315,-49.9588111
GO,Caraíba (Vianópolis),-16.4476997,-48.204931099999996
GO,Carmo do Rio Verde,-16.88584995,-49.46233745
GO,Castelândia,-18.11564405,-50.2571365
GO,Castrinópolis (Rianápolis),-15.4515641,-49.5044514
GO,Catalão,-17.813600526401466,-47.92773467766727
GO,Caturaí,-16.45612525,-49.54071555
GO,Cavalcante,-13.737154199999999,-47.53093865
GO,Cavalheiro (Ipameri),-17.19725715,-48.7065028
